dataset_id,dataset_name,existing_description,suggested_description,source,owner
91d7b184-570e-4f7b-b0a4-8048eef144c6,Gilbarco Control Center Site Information,,,,Bill Binkiewicz
14287666-1739-414e-b83d-dff1d061e8b2,Gilbarco Dispenser Health - Daily Data,Daily data from the Gilbarco dispenser health scraper,,existing,GSTV-Domo-Admin
ce8f4ce1-2159-41cd-a019-092cdf561ad9,Gilbarco Dispenser Health With Plays,,Site and location reference data,inferred,Bill Binkiewicz
7b32fe69-9ee1-41a2-afa2-2c1819c24477,Gilbarco Hourly Programmatic Multiplier,,Programmatic advertising data,inferred,Michael Girard
e7d2369a-de53-4167-be58-48b02f6a9424,Gilbarco ICS - Transactions - Live - Hourly - Matched,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
0f3452f2-986c-4e08-afd9-fb6ae57319e5,Gilbarco ICS - Transactions - Live - Hourly - Matched,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
3d65ca69-9f18-4cfa-8dd8-b2cf130b77fb,Gilbarco ICS - Transactions - Live - Hourly - Matched,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
673d004a-af9b-4f8b-a0fa-a5b516da657e,Gilbarco ICS - Transactions - Live - Hourly - Not Matched,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
2000e1d8-540a-4f01-9822-66d716e08c8d,Gilbarco ICS - Transactions - Live - Hourly - Not Matched,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
b3d578e8-7a49-44bd-af75-a5d0cbcafe02,Gilbarco ICS - Transactions - Patch - Input,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
0eca665b-889f-4e69-ac3b-780d932942c2,Gilbarco ICS and Dover DXPromote - Device POP Report - Rolling 365 Days,Report used by the Network Operations team to validate ICS and DXPromote sites.,,existing,GSTV-Domo-Admin
534e53dc-19db-4ddf-87c7-b506db6dcd39,Gilbarco ICS Asset Report 2-24-2026,,Data from the Gilbarco ICS network,inferred,Bill Binkiewicz
67f9c3b5-a0be-483a-8719-e5524e6d85ea,Gilbarco ICS Daily POP By Day and Terminal - Health Rates,,Data from the Gilbarco ICS network,inferred,Bill Binkiewicz
5ae4fc2a-3b59-438c-889a-4574f9ac2f91,Gilbarco ICS Daily POP By Day and Terminal - Health Rates,,Data from the Gilbarco ICS network,inferred,Hailee Mcfarland
3f673a63-e648-490b-93cf-2e85bc91228f,Gilbarco ICS Daily Site POP Stats,,Data from the Gilbarco ICS network,inferred,Bill Binkiewicz
3219acab-ff57-4b8c-9320-62962c02d223,Gilbarco ICS Hourly Pop by Day and Terminal,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
48803605-8d3d-4445-83e1-f22dbd3cb86e,Gilbarco ICS Hourly Pop By Day and Terminal With Site Information,,Data from the Gilbarco ICS network,inferred,Bill Binkiewicz
bc037521-e92f-41c5-8005-17d3a20deda3,Gilbarco ICS Hourly Pop By Day and Terminal With Site Information,,Data from the Gilbarco ICS network,inferred,Hailee Mcfarland
46501769-a70c-4e92-9203-4d38d544aa21,Gilbarco ICS Last 24 Hours POP,,Data from the Gilbarco ICS network,inferred,Bill Binkiewicz
46b29998-79b8-4f11-86b6-01105bb6a4c7,Gilbarco ICS Migration Validation Email,Collects the emailed Excel file that contains the list of Gilbarco ICS validated sites,,existing,Bill Binkiewicz
86975411-7cb2-4105-9d9d-9bdd0986fae9,Gilbarco ICS Monthly Operating Status By Site,,Data from the Gilbarco ICS network,inferred,Bill Binkiewicz
dca0d7e7-581f-426e-bfe8-1f9860909912,Gilbarco ICS Notifications With Playlist Updates,Gilbarco ICS Notifications With Playlist Updates,,existing,Viji Karthikeyan
cf6d95c5-02f3-4bb7-a063-054a45a6997b,Gilbarco ICS Notifications with Site Data,,Insertion order data from the ad sales workflow,inferred,Viji Karthikeyan
3c86b32a-d731-4d38-9ad2-1d035dc6c323,Gilbarco ICS Plays By Day With POP History Metrics,,Data from the Gilbarco ICS network,inferred,Bill Binkiewicz
24bd43bf-d685-46e9-9f28-c96ab7e3dda8,"Gilbarco ICS Revenue - by Day, Site",,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
fdea4fb6-7fd5-459a-86db-d1878f5b4e16,Gilbarco ICS Site Lists - 486 Bucket,Provided By Finance,,existing,Bill Binkiewicz
8101b1e9-094c-45ab-b561-89f6f704aeca,Gilbarco ICS Site Lists - Paid Pending Validation,Provided by Finance,,existing,Bill Binkiewicz
a141c3cb-75dd-4cde-a259-49545e5cd299,Gilbarco ICS Site Tracking Data For Validation,,Data from the Gilbarco ICS network,inferred,Bill Binkiewicz
5bdfc53e-94cc-4fcf-8370-40f901562cbe,Gilbarco ICS Site Tracking Data For Validation - Historical,,Data from the Gilbarco ICS network,inferred,Bill Binkiewicz
11043ad2-2005-4075-86ba-2a16a82c232d,"Gilbarco ICS Sites - Active, No POP - Exclude from MP",,Data from the Gilbarco ICS network,inferred,Adam Doughty
de01be41-5233-4134-8990-fafbd431c8f3,Gilbarco ICS Sites Reporting POP by Date v2,Sites Base Data instead of History,,existing,Adam Doughty
003aeb18-8c62-496e-ad56-940281780a01,Gilbarco ICS Timestamped Plays by Site,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
ea8e8ded-7a39-4745-b87e-f89c8855b9ca,Gilbarco Impression Multipliers For Vistar - Previous Quarter,,Impression measurement data for ad delivery tracking,inferred,Bill Binkiewicz
b2580eac-b661-4f33-810f-74aaa77542af,Gilbarco IS360 Daily Error Report,,,,Bill Binkiewicz
15759c87-d1d0-4fd4-94d9-e283f6a337bd,Gilbarco Job Stats,,,,Bill Binkiewicz
300cbed3-21a7-4049-851e-107ca9eac484,Gilbarco Job Stats Monitor,,Operational monitoring and data governance metrics,inferred,Bill Binkiewicz
1df686eb-f2f7-4255-818c-866c2a3dbf75,Gilbarco Live Transactions Hourly Input | REC - DF350,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
3cc68fa4-7337-4826-b3eb-14656faa96ab,Gilbarco Nov 28 Transaction Patch,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
ff5b7a7c-6612-4342-bf79-dca0ecb923ec,Gilbarco NVI Sites by Day,,Impression measurement data for ad delivery tracking,inferred,Adam Doughty
d1a5872a-d8fc-4c65-9810-557b5c3ee7ba,Gilbarco NVI Summary Last 45 Days,,Impression measurement data for ad delivery tracking,inferred,Adam Doughty
5736db12-152d-4d87-bbc2-9fbca0c26217,Gilbarco Transaction Patch - 2025-12-30,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
e4517588-b449-482d-b7ed-9832d73c9b79,Gilbarco Transaction Patch - 2025-12-31,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
ffce0f24-85dd-4ea1-b8c7-41eddbd39ccf,Gilbarco Transaction Patch - 2026-01-01,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
061f72ef-8cf8-4123-af86-2b25c2071ba9,Gilbarco Transaction Patch - 2026-01-02,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
ef46b264-4209-45dd-a848-50afe9c65252,Gilbarco Transaction Patch Placeholder 2,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
9f2e00bd-52e0-4b03-b428-ea4a3c1f76bc,Gilbarco Transactions,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
c503b502-f9de-4e9a-a121-c865bbfa2023,Gilbarco Txn Patch 12/13/2025,,,,GSTV-Domo-Admin
cb428884-39c6-43e7-8a34-9f773871f96a,Gilbarco Txns 20231004.csv,,Uploaded CSV data file,inferred,GSTV-Domo-Admin
b6ab8765-3762-4350-ac9b-e7f50a4ac88d,Gilbarco Txns 20231005.csv,,Uploaded CSV data file,inferred,GSTV-Domo-Admin
105e0426-c4df-444c-9350-fc71fde7c999,Gilbarco V2 - Transactions - Live - Hourly - Not Matched,,Data from the Gilbarco ICS network,inferred,GSTV-Domo-Admin
9363f459-2ec3-47f0-b45c-1bbdad3aa3d6,Gilbarco-Txs-12-22.csv,,Uploaded CSV data file,inferred,GSTV-Domo-Admin
e659d156-dc22-41d7-a988-c91ca6478346,Governance - Beast Modes,,Operational monitoring and data governance metrics,inferred,GSTV-Domo-Admin
2fd31460-4c86-4599-b97a-baff64e3bfb6,Governance - Cards,,Operational monitoring and data governance metrics,inferred,GSTV-Domo-Admin
2017d7a9-b5e0-4e12-be78-b69cc09e9d5e,Governance - Dataflow Details,,Operational monitoring and data governance metrics,inferred,GSTV-Domo-Admin
9852bdd3-aa68-41e4-b170-b881f3ab1ecd,Governance - Dataflow Inputs and Outputs,,Operational monitoring and data governance metrics,inferred,GSTV-Domo-Admin
9e98d370-b6d8-46ab-923b-06988f8df48a,Governance - Dataflows,,Operational monitoring and data governance metrics,inferred,GSTV-Domo-Admin
10d36475-d1a2-4bab-9727-23ebdee7b546,Governance - Dataset Updates - Rows per Update,,Operational monitoring and data governance metrics,inferred,GSTV-Domo-Admin
9fbe2ee5-75a0-4fb7-800e-e1dafd4673ae,Governance - Datasets,,Operational monitoring and data governance metrics,inferred,GSTV-Domo-Admin
397473ed-978a-4960-aaee-b4b522bd2f1b,Governance - Pages,,Operational monitoring and data governance metrics,inferred,GSTV-Domo-Admin
637368cd-e2b8-4ba9-bfb2-a0ef1779fa11,Governance - Users,,Operational monitoring and data governance metrics,inferred,GSTV-Domo-Admin
f277f92a-1d66-4b10-85df-38e6c871e601,Governance - View Inputs,,Operational monitoring and data governance metrics,inferred,GSTV-Domo-Admin
9e763220-b66f-4f28-a0ac-b29a8252c76a,Group 1 List of Sites.xlsx,,Uploaded Excel spreadsheet data,inferred,Abigail Kane
66100826-0b49-493d-a231-170bbf2f8da7,Grouped Programmatic Direct,,Programmatic advertising data,inferred,Antonio Bowens
8024c1f7-9aa7-4831-803a-fd75a2923592,GSTV - Enterprise-IOTV list - OK to migrate to DX-IOTV,Matt James confirmed GSTV-responsible DXP Conversion Sites - 062725,,existing,Adam Doughty
5064a14a-df6b-4399-a117-dc3d7c309ff8,GSTV - Gilbarco Programmatic Multipliers,,Programmatic advertising data,inferred,Michael Girard
941361f6-8bf4-4d10-99e4-71e3cccabd6c,GSTV 2026 Market Plan Demo Comps.xlsx,,Uploaded Excel spreadsheet data,inferred,Abigail Kane
8920780b-23bb-414a-abe8-ef64b26953b0,GSTV CC Root No Schedule,,,,Adam Doughty
b3611070-7d1c-4be0-947e-754b228170df,GSTV CPM Floor Analysis,,CPM floor pricing data for programmatic bid management,inferred,GSTV-Domo-Admin
d3bd7539-6527-4468-8cdb-df17631fec1e,GSTV Domo User Metrics - Page and Card Views,,"Domo user engagement metrics (page views, card views, login activity)",inferred,GSTV-Domo-Admin
d40f40bc-8394-4744-9b0d-66c8df9e2a39,GSTV Domo User Metrics - Page and Card Views,,"Domo user engagement metrics (page views, card views, login activity)",inferred,GSTV-Domo-Admin
f734dd2e-1c40-4846-8015-c1e0e42de4f5,GSTV Fiscal Calendar,,,,GSTV-Domo-Admin
89cc2c83-a553-483d-90bd-79d3cc004370,GSTV Fiscal Calendar - Week Ending Dates - Util,,,,GSTV-Domo-Admin
65a6ebc3-a361-490b-9d50-8a35b3b4c484,GSTV Form - Copy,Autogenerated by App 958487475,,existing,GSTV-Domo-Admin
3adc5443-6982-4d38-a153-017850174a65,GSTV Form - Copy,Autogenerated by App 1708256058,,existing,Antonio Bowens
003baadc-2f21-45b8-9c2b-42416e20f9fc,GSTV Form - Copy - Copy,Autogenerated by App 958487475,,existing,GSTV-Domo-Admin
c7bf2b61-ba45-4fb8-8e06-a96196aebb5a,GSTV Hourly Pop By Day and Terminal With Site Information - Fast Sites,,Proof of Play ad delivery verification data,inferred,Bill Binkiewicz
510c7303-3468-4755-b4bd-972d3af5bb41,GSTV Report - Project Carter DXP Conversion Master,,Site and location reference data,inferred,Adam Doughty
50fe427f-7834-448a-9a25-a2b1de3c62ef,GTVID,,,,GSTV-Domo-Admin
a76c3f61-851e-416b-81dc-4dd43957aa32,GTVID + Most Recent POP Date,,,,Adam Doughty
5e17f39a-a589-4a17-a105-c52042ad9541,GTVID - Data Set Match View,,,,Kayla Cekal
1014bff1-a306-4fe2-ab99-91c4fe2215e8,GTVID Creation - Venue Lead DMA Lookup - DFx Output,,,,GSTV-Domo-Admin
fc946a3e-7e52-4423-ae50-f848aa776af5,GVR Sites Only Playing Default,,,,Adam Doughty
e3f2cba4-41e9-4824-9929-414993c213f4,GVR Sites Playing Single File,,,,Adam Doughty
5eb8054e-d952-4306-ae13-d52277969f1c,GVR SitesDown Jan4-Jan6 2024,,,,Adam Doughty
1cadaf65-b384-4f40-b2c9-55381f078739,GVR SitesDown Jan4-Jan6 2024 POP,Outage monitoring,,existing,Adam Doughty
b041862d-4a45-4c9b-8818-11b9940cbc5d,hackathon_cleaned_sites.csv,,Uploaded CSV data file,inferred,GSTV-Domo-Admin
bcffc449-a884-4109-9d10-dc798b36472d,hackathon_sites_rev_merge,,Site-level analytics and performance data,inferred,GSTV-Domo-Admin
48c83ee0-3cb5-416c-b2ff-c316b12755da,Historic - Vistar Venue Avails Before Programmatic - Data Cleanup,,"Available programmatic ad inventory by Vistar venue, before sell-through deductions",inferred,Aaron Olson
8c618d4a-9bb6-4bb3-b311-b7ddb4bd09f8,Hivestack - Hourly Impressions By Week,,Impression measurement data for ad delivery tracking,inferred,Aaron Olson
c81504d8-7814-4e14-ab7a-04cc2846325a,Hivestack Revenue Previous Month,,,,Hailee Mcfarland
1fea5c99-5c64-4ca2-a244-b7408d64ba88,Holiday Stations Status Report,Weekly Holiday Station Stores Retailer Report,,existing,Adam Doughty
b31e95ac-4341-423f-ba8f-1fba250c5b98,Hourly Impression Multipliers - Site Actuals And DMA Averages,,Impression measurement data for ad delivery tracking,inferred,Aaron Olson
8f2d0ff9-56da-4261-b1ad-e832699d59bf,HuntBrothersPizza_2023_Retailer_Logs,,,,GSTV-Domo-Admin
36c1fccd-0a5b-4758-ac76-0da5bf5a2af4,Hurricane Beryl Tracking (Texas DMAs),,,,Adam Doughty
f7780d91-cf68-4eb6-ae8e-688c6c0e963d,Hurricane Ian Campaign Impact,,Campaign impact analysis measuring advertising effectiveness,inferred,GSTV-Domo-Admin
35d9e085-bab0-4ac3-9386-a071479ef3a0,ICS - SSP - Revenue By Site By Day By Bidder By Buy Type,,Proof of Play ad delivery verification data,inferred,Aaron Olson
332b65d3-8f36-47c4-a529-8a3ac2518b1f,ICS - SSP - Revenue By Site By Day By Bidder By Buy Type By Deal By Advertiser,,Proof of Play ad delivery verification data,inferred,Aaron Olson
1e426d3f-148e-41f9-ab98-f6c03685cb7f,ICS - SSP - Revenue By Site By Month - November 2024 - February 2025,,Proof of Play ad delivery verification data,inferred,Aaron Olson
d20e7c60-1afc-4fe7-8a3c-aa706a365c36,ICS Clawback - Site Base Data,View of NOC Report - ICS Site Data,,existing,Hailee Mcfarland
1926201a-c22b-4ac3-9b0a-756bc9cfff97,ICS Clawback Payment,,Revenue clawback calculation data for billing adjustments,inferred,Kayla Cekal
f945ee48-fb28-4f41-b98c-9e3ff9b806dc,ICS GVR Clawback,,Revenue clawback calculation data for billing adjustments,inferred,Hailee Mcfarland
815d5f71-9147-45a5-8985-b7c901f2ad55,ICS Revenue Analysis - Prior Month - By Grouping,,Proof of Play ad delivery verification data,inferred,Aaron Olson
bf5069f2-2693-48bd-9d68-7c1d2e68fe4c,ICS Revenue Analysis - Prior Month - By Site,,Proof of Play ad delivery verification data,inferred,Aaron Olson
a5055e95-7787-4cf7-a19f-858c45b09665,ICS Sites Completed By GVR,"This is the master tracking sheet for the 1,060 sites on the GSTV Finance list that was presented to GVR",,existing,Bill Binkiewicz
0275748d-2d0a-4805-8be0-1787f9abbecd,ICS/Non-ICS Location Comparisons - ICS Sites With Comparison Sites,,Proof of Play ad delivery verification data,inferred,Aaron Olson
b718bcc7-37b4-48ee-b883-a0ee4e49f68c,ICS/Non-ICS Location Comparisons - Non-ICS Sites Without Comparison Sites,,Proof of Play ad delivery verification data,inferred,Aaron Olson
c1b304cd-ccab-4b43-a907-deb7f581fafe,ICS/Non-ICS Sites,,Proof of Play ad delivery verification data,inferred,Aaron Olson
f39f8160-3dc3-4b55-9455-2c9d91f03298,Impression Analysis - Sample Site SARIMA,,Impression measurement data for ad delivery tracking,inferred,GSTV-Domo-Admin
69076b5e-2490-415f-8bdf-660e7865671a,Impression Report - 11804 - 2/2,,Impression measurement data for ad delivery tracking,inferred,GSTV-Domo-Admin
7b11ab16-f738-4cc8-9555-3fbe3141bbb0,Impression Report - 11804 - 3/2,,Impression measurement data for ad delivery tracking,inferred,GSTV-Domo-Admin
664b904d-f503-4557-b430-c7c1d6f49720,Impressions by IO by DMA Previous Month,,Impression measurement data for ad delivery tracking,inferred,Nick Kaufmann
84da4e7c-e5b1-4dbb-8d42-bcaa09c143f6,Inferred Operating Hours,,,,Aaron Olson
e2a67a53-8294-482d-8813-95499606e6aa,Input for All Networks - Transactions - Patch - Input,,Fuel transaction data for site activity monitoring,inferred,GSTV-Domo-Admin
b53187b0-d417-496e-9352-14d0138afa82,InSite 360 Data for ICS Sites,Report Name: forecourt-media-status-4748dfef-d5bc-418a-a5ba-f7e8d7c89f29.csv,,existing,Bill Binkiewicz
cb551f45-6c50-4e41-b2ab-ecb895502c96,interim,,,,GSTV-Domo-Admin
2d6f3091-129f-4c7e-83dc-4e6f4d33d24b,interim - acc retail mngr count,,,,Sriram Vepuri
b12e8bf0-1e42-4930-acf8-566bb413f08e,Inventory - Place Exchange Sites to Set to Inactive,,Programmatic advertising data,inferred,Scott Anger
1b018015-f9be-4ad2-9314-c362c5295e45,IO - Troubleshoot - V3,,Operational monitoring and data governance metrics,inferred,GSTV-Domo-Admin
4ef3e8ee-1489-41dd-b8de-2e5599d236fc,IO List v3,"Direct connection to database, updated daily.",,existing,GSTV-Domo-Admin
98453564-0a55-4bf2-aafb-10773733a863,IO_Numbers.xlsx,,Uploaded Excel spreadsheet data,inferred,GSTV-Domo-Admin
cbe923bb-df96-4bd0-afc8-013c89becc91,IOTV 2023 Next Visit sites,Tracking Status over time for weekly DFS call,,existing,Adam Doughty
a3994e93-8f33-405a-80b5-4a5fb230179d,IOTV Complete Not in GBase,"Full Status Report + GBase Complete, Does Not Exist",,existing,Adam Doughty
4e08f7e9-88e4-42a1-85a4-9f96455516bb,IOTV Next Visit 2023 Sites,Status tracking for DFS weekly call,,existing,Adam Doughty
1a5e0a93-ce45-4c06-abd1-5684f55b2a2d,IOTV Next Visit Sites 2023 Part 2,,IOTV (Internet of Things Video) device status and site data,inferred,Adam Doughty
29a2e50a-4ab1-4b52-8b01-65e92c529d3b,IOTV on DX Promote Sites with No POP 2 Days Ago,,IOTV (Internet of Things Video) device status and site data,inferred,Adam Doughty
feea11e9-05bb-4cda-92c0-6acb1b63f166,IOTV on DX Promote Sites with POP 2 Days Ago (Most Recent),,IOTV (Internet of Things Video) device status and site data,inferred,Adam Doughty
7c38cad1-5b0f-4b7e-8974-9e07e0d5aeff,IOTV on DXP Conversion Progress,,Site and location reference data,inferred,Adam Doughty
f941d35f-7d6d-466f-867a-ab78e6b03e68,IOTV on DXP Sites Reporting POP,,IOTV (Internet of Things Video) device status and site data,inferred,Adam Doughty
455c6bb4-455a-4250-b8ac-8fde9b0bf205,IOTV Temp Activated 2023 Part 2,,,,Adam Doughty
a442a55a-656a-4d03-93f6-ee5dd8994611,IOTV to DXP Conversion List 2024 A,471 IOTV sites Bulk Upload to DX as of 8_01_24.xlsx,,existing,Adam Doughty
1354265c-542b-463f-ad03-66f6504d18b9,"IOTV/Dover Sites, Active/Temp WITHOUT Scheduling ID",,Data specific to the Dover network,inferred,Adam Doughty
a6486c62-623f-4230-9878-fb0912de61a2,IOTV1 - Equipment and Operating Fees - Site List,,Insertion order data from the ad sales workflow,inferred,Aaron Olson
